ad3b3483-a2a0-0fa7-8b65-611236333a7d,2019-03-14 00:15:00,846.18,145.8,2004001
561227ab-a2d4-85f9-d5ea-aa87e0ec70d0,2019-03-14 00:30:00,739.26,132.3,2004001
56736db0-f4c3-55b9-bfac-06a65c298613,2019-03-14 00:45:00,711.72,133.38,2004001
85c4cacb-59f8-3fb9-65f2-14f8ae442078,2019-03-14 01:00:00,969.3,162.54,2004001
ae5b1a66-144c-1f49-65b4-415fd62e753e,2019-03-14 01:15:00,1074.6,146.34,2004001
4398b9b2-798b-4b4f-9188-4748bcb7bf9d,2019-03-14 01:30:00,1071.9,144.72,2004001
06259706-8c3a-a3fb-fcc9-199a50f79002,2019-03-14 01:45:00,1029.78,158.76,2004001
3ac1ab0d-602a-6f9a-e19b-27fdf1e65a1b,2019-03-14 02:00:00,976.32,153.9,2004001
c4cff7ea-e070-6f02-12bb-4d4fef79d79c,2019-03-14 02:15:00,991.98,177.66,2004001
6cf29336-bd0b-5ad3-c4ce-456d3022bfdf,2019-03-14 02:30:00,1003.86,163.62,2004001
1b6a5e03-6e87-8d28-93bd-7b44e314fd8e,2019-03-14 02:45:00,905.04,151.2,2004001
18dbc248-b02a-32a7-1778-32614d1df8e6,2019-03-14 03:00:00,950.94,156.6,2004001
28f8e88c-8780-4df1-ebcb-531171f052cc,2019-03-14 03:15:00,932.04,132.84,2004001
f4427f40-eeb9-7ec4-76ce-0706da035ece,2019-03-14 03:30:00,906.66,124.2,2004001
134215e4-f1eb-b795-4e70-01e7beed01ab,2019-03-14 03:45:00,675,83.7,2004001
134b2962-7d9b-974c-0e4a-f3a5892a14b6,2019-03-14 04:00:00,547.56,95.58,2004001
f5b9ec3c-29d1-8ad2-f13b-ad07e91488ca,2019-03-14 04:15:00,794.34,129.6,2004001
0f3e087d-b631-c251-5563-65f39e4dc4e3,2019-03-15 07:15:00,475.74,113.94,2004001
37eb6bb7-6129-c387-3f4b-177b17fd7761,2019-03-15 07:30:00,440.64,111.78,2004001
d0df98df-7025-cd5c-1235-16d25f3a8d2f,2019-03-15 07:45:00,396.9,91.26,2004001
