DATACOMUM,Unnamed: 0,PATIVA,PREATIVA,IDMEDIDOR
2019-11-15 14,12531.5,19.66,0.0,2006001.0
2019-11-15 15,12535.5,19.78,0.0,2006001.0
2019-11-15 16,12539.5,17.560000000000002,0.0,2006001.0
2019-11-15 17,12543.5,16.62,0.0,2006001.0
2019-11-15 18,12547.5,16.18,0.0,2006001.0
2019-11-15 19,12551.5,16.54,0.0,2006001.0
2019-11-15 20,12555.5,16.259999999999998,0.0,2006001.0
2019-11-15 21,12559.5,15.920000000000002,0.0,2006001.0
2019-11-15 22,12563.5,15.4,0.0,2006001.0
2019-11-15 23,12567.5,15.599999999999998,0.0,2006001.0
2019-11-16 00,12571.5,14.98,-2.24,2006001.0
2019-11-16 01,12575.5,14.96,-2.7799999999999994,2006001.0
2019-11-16 02,12579.5,14.8,-2.9800000000000004,2006001.0
2019-11-16 03,12583.5,14.7,-2.88,2006001.0
2019-11-16 04,12587.5,14.340000000000002,-3.0,2006001.0
2019-11-16 05,12591.5,14.56,-2.9999999999999996,2006001.0
2019-11-16 06,12595.5,13.48,-1.04,2006001.0
2019-11-16 07,12599.5,17.18,0.0,2006001.0
2019-11-16 08,12603.5,19.36,0.0,2006001.0
2019-11-16 09,12607.5,20.16,0.0,2006001.0
2019-11-16 10,12611.5,19.9,0.0,2006001.0
2019-11-16 11,12615.5,16.9,0.0,2006001.0
2019-11-16 12,12619.5,15.3,0.0,2006001.0
2019-11-16 13,12623.5,17.64,0.0,2006001.0
2019-11-16 14,12627.5,16.54,0.0,2006001.0
2019-11-16 15,12631.5,14.88,0.0,2006001.0
2019-11-16 16,12635.5,16.26,0.0,2006001.0
2019-11-16 17,12639.5,15.36,0.0,2006001.0
2019-11-16 18,12643.5,14.84,0.0,2006001.0
2019-11-16 19,12647.5,16.259999999999998,0.0,2006001.0
2019-11-16 20,12651.5,15.919999999999998,0.0,2006001.0
2019-11-16 21,12655.5,15.7,0.0,2006001.0
2019-11-16 22,12659.5,15.52,0.0,2006001.0
2019-11-16 23,12663.5,15.0,0.0,2006001.0
2019-11-17 00,12667.5,14.48,-3.16,2006001.0
2019-11-17 01,12671.5,14.0,-4.26,2006001.0
2019-11-17 02,12675.5,14.120000000000001,-4.26,2006001.0
2019-11-17 03,12679.5,13.719999999999999,-4.140000000000001,2006001.0
2019-11-17 04,12683.5,13.579999999999998,-4.24,2006001.0
2019-11-17 05,12687.5,13.88,-4.48,2006001.0
2019-11-17 06,12691.5,12.520000000000001,-1.28,2006001.0
2019-11-17 07,12695.5,13.28,0.0,2006001.0
2019-11-17 08,12699.5,13.599999999999998,0.0,2006001.0
2019-11-17 09,12703.5,13.56,0.0,2006001.0
2019-11-17 10,12707.5,14.34,0.0,2006001.0
2019-11-17 11,12711.5,15.38,0.0,2006001.0
2019-11-17 12,12715.5,15.819999999999999,0.0,2006001.0
2019-11-17 13,12719.5,15.8,0.0,2006001.0
2019-11-17 14,12723.5,14.64,0.0,2006001.0
2019-11-17 15,12727.5,14.68,0.0,2006001.0
2019-11-17 16,12731.5,14.979999999999999,0.0,2006001.0
2019-11-17 17,12735.5,15.18,0.0,2006001.0
2019-11-17 18,12739.5,15.219999999999999,0.0,2006001.0
2019-11-17 19,12743.5,16.22,0.0,2006001.0
2019-11-17 20,12747.5,16.14,0.0,2006001.0
2019-11-17 21,12751.5,15.6,0.0,2006001.0
2019-11-17 22,12755.5,15.9,0.0,2006001.0
2019-11-17 23,12759.5,15.74,0.0,2006001.0
2019-11-18 00,12763.5,16.2,-2.96,2006001.0
2019-11-18 01,12767.5,15.36,-4.08,2006001.0
2019-11-18 02,12771.5,14.98,-4.18,2006001.0
2019-11-18 03,12775.5,15.540000000000001,-3.7399999999999998,2006001.0
2019-11-18 04,12779.5,14.94,-4.140000000000001,2006001.0
2019-11-18 05,12783.5,15.12,-4.12,2006001.0
2019-11-18 06,12787.5,15.66,-1.16,2006001.0
2019-11-18 07,12791.5,28.68,0.0,2006001.0
2019-11-18 08,12795.5,35.5,1.06,2006001.0
2019-11-18 09,12799.5,38.300000000000004,2.06,2006001.0
2019-11-18 10,12803.5,40.4,1.58,2006001.0
2019-11-18 11,12807.5,39.02,1.6400000000000001,2006001.0
2019-11-18 12,12811.5,31.22,1.2,2006001.0
2019-11-18 13,12815.5,30.78,1.3599999999999999,2006001.0
2019-11-18 14,12819.5,32.160000000000004,1.5,2006001.0
2019-11-18 15,12823.5,28.98,1.18,2006001.0
2019-11-18 16,12827.5,28.22,0.78,2006001.0
2019-11-18 17,12831.5,25.380000000000003,0.24,2006001.0
2019-11-18 18,12835.5,22.12,0.0,2006001.0
2019-11-18 19,12839.5,20.58,0.0,2006001.0
2019-11-18 20,12843.5,18.78,0.0,2006001.0
2019-11-18 21,12847.5,16.740000000000002,0.0,2006001.0
2019-11-18 22,12851.5,15.639999999999999,0.0,2006001.0
2019-11-18 23,12855.5,15.620000000000001,0.0,2006001.0
2019-11-19 00,12859.5,14.64,-3.0,2006001.0
2019-11-19 01,12863.5,14.3,-4.0600000000000005,2006001.0
2019-11-19 02,12867.5,14.32,-4.04,2006001.0
2019-11-19 03,12871.5,14.04,-4.0,2006001.0
2019-11-19 04,12875.5,13.66,-4.1,2006001.0
2019-11-19 05,12879.5,14.2,-4.22,2006001.0
2019-11-19 06,12883.5,13.82,-1.24,2006001.0
2019-11-19 07,12887.5,25.339999999999996,0.8200000000000001,2006001.0
2019-11-19 08,12891.5,34.64,3.1,2006001.0
2019-11-19 09,12895.5,38.08,3.38,2006001.0
2019-11-19 10,12899.5,37.22,1.74,2006001.0
2019-11-19 11,12903.5,33.46,0.22000000000000003,2006001.0
2019-11-19 12,12907.5,30.900000000000002,0.36,2006001.0
2019-11-19 13,12911.5,29.96,0.82,2006001.0
2019-11-19 14,12915.5,32.24,1.28,2006001.0
2019-11-19 15,12919.5,33.08,1.38,2006001.0
2019-11-19 16,12923.5,30.52,0.8399999999999999,2006001.0
2019-11-19 17,12927.5,27.06,0.6799999999999999,2006001.0
2019-11-19 18,12931.5,26.12,0.8400000000000001,2006001.0
2019-11-19 19,12935.5,20.14,0.16,2006001.0
2019-11-19 20,12939.5,15.82,0.0,2006001.0
2019-11-19 21,12943.5,14.520000000000001,0.0,2006001.0
2019-11-19 22,12947.5,13.700000000000001,0.0,2006001.0
2019-11-19 23,12951.5,13.5,0.0,2006001.0
2019-11-20 00,12955.5,13.04,-1.0,2006001.0
2019-11-20 01,12959.5,12.66,-1.38,2006001.0
2019-11-20 02,12963.5,12.5,-1.36,2006001.0
2019-11-20 03,12967.5,12.080000000000002,-1.3599999999999999,2006001.0
2019-11-20 04,12971.5,11.98,-1.4400000000000002,2006001.0
2019-11-20 05,12975.5,12.64,-1.4,2006001.0
2019-11-20 06,12979.5,13.16,-0.42,2006001.0
2019-11-20 07,12983.5,23.939999999999998,0.52,2006001.0
2019-11-20 08,12987.5,34.34,2.6599999999999997,2006001.0
2019-11-20 09,12991.5,42.26,3.48,2006001.0
2019-11-20 10,12995.5,45.34,3.7199999999999998,2006001.0
2019-11-20 11,12999.5,41.2,2.18,2006001.0
2019-11-20 12,13003.5,37.440000000000005,4.92,2006001.0
2019-11-20 13,13007.5,33.08,4.58,2006001.0
2019-11-20 14,13011.5,34.02,4.619999999999999,2006001.0
2019-11-20 15,13015.5,34.03999999999999,4.8,2006001.0
2019-11-20 16,13019.5,33.32,5.0,2006001.0
2019-11-20 17,13023.5,31.48,4.779999999999999,2006001.0
2019-11-20 18,13027.5,37.64,4.74,2006001.0
2019-11-20 19,13031.5,36.78,5.74,2006001.0
2019-11-20 20,13035.5,35.06,5.9,2006001.0
2019-11-20 21,13039.5,29.799999999999997,3.6399999999999997,2006001.0
2019-11-20 22,13043.5,21.9,0.0,2006001.0
2019-11-20 23,13047.5,19.38,0.0,2006001.0
2019-11-21 00,13051.5,15.299999999999999,-3.46,2006001.0
2019-11-21 01,13055.5,14.58,-4.64,2006001.0
2019-11-21 02,13059.5,14.44,-4.64,2006001.0
2019-11-21 03,13063.5,14.319999999999999,-4.659999999999999,2006001.0
2019-11-21 04,13067.5,13.82,-4.739999999999999,2006001.0
2019-11-21 05,13071.5,14.56,-4.819999999999999,2006001.0
2019-11-21 06,13075.5,14.14,-1.44,2006001.0
2019-11-21 07,13079.5,27.84,0.0,2006001.0
2019-11-21 08,13083.5,38.92,0.0,2006001.0
2019-11-21 09,13087.5,44.6,0.08,2006001.0
2019-11-21 10,13091.5,43.199999999999996,0.04,2006001.0
2019-11-21 11,13095.5,45.2,0.0,2006001.0
2019-11-21 12,13099.5,42.34,0.0,2006001.0
2019-11-21 13,13103.5,41.3,0.0,2006001.0
2019-11-21 14,13107.5,45.400000000000006,0.0,2006001.0
2019-11-21 15,13111.5,39.92,0.22,2006001.0
2019-11-21 16,13115.5,41.42,0.0,2006001.0
2019-11-21 17,13119.5,39.44,0.0,2006001.0
2019-11-21 18,13123.5,32.06,0.30000000000000004,2006001.0
2019-11-21 19,13127.5,29.759999999999998,0.0,2006001.0
2019-11-21 20,13131.5,24.779999999999998,0.0,2006001.0
2019-11-21 21,13135.5,22.88,0.0,2006001.0
2019-11-21 22,13139.5,19.42,0.0,2006001.0
2019-11-21 23,13143.5,18.14,0.0,2006001.0
2019-11-22 00,13147.5,17.86,-5.68,2006001.0
2019-11-22 01,13151.5,17.74,-7.5,2006001.0
2019-11-22 02,13155.5,17.6,-7.46,2006001.0
2019-11-22 03,13159.5,17.380000000000003,-7.38,2006001.0
2019-11-22 04,13163.5,17.08,-7.6,2006001.0
2019-11-22 05,13167.5,17.240000000000002,-7.639999999999999,2006001.0
2019-11-22 06,13171.5,17.299999999999997,-2.12,2006001.0
2019-11-22 07,13175.5,29.56,0.0,2006001.0
2019-11-22 08,13179.5,38.980000000000004,1.3,2006001.0
2019-11-22 09,13183.5,39.64,2.94,2006001.0
2019-11-22 10,13187.5,42.48,4.38,2006001.0
2019-11-22 11,13191.5,40.26,2.54,2006001.0
2019-11-22 12,13195.5,32.519999999999996,0.6,2006001.0
2019-11-22 13,13199.5,35.22,2.02,2006001.0
2019-11-22 14,13203.5,39.86,2.84,2006001.0
2019-11-22 15,13207.5,34.8,2.46,2006001.0
2019-11-22 16,13211.5,36.32,3.1799999999999997,2006001.0
2019-11-22 17,13215.5,35.7,4.92,2006001.0
2019-11-22 18,13219.5,27.400000000000002,3.34,2006001.0
2019-11-22 19,13223.5,23.02,2.24,2006001.0
2019-11-22 20,13227.5,21.48,2.7800000000000002,2006001.0
2019-11-22 21,13231.5,21.36,3.0,2006001.0
2019-11-22 22,13235.5,21.479999999999997,3.1000000000000005,2006001.0
2019-11-22 23,13239.5,19.14,0.62,2006001.0
2019-11-23 00,13243.5,16.939999999999998,-0.86,2006001.0
2019-11-23 01,13247.5,15.1,-1.0,2006001.0
2019-11-23 02,13251.5,13.56,-0.88,2006001.0
2019-11-23 03,13255.5,13.059999999999999,-0.9199999999999999,2006001.0
2019-11-23 04,13259.5,13.059999999999999,-0.96,2006001.0
2019-11-23 05,13263.5,13.120000000000001,-1.2,2006001.0
2019-11-23 06,13267.5,12.18,-0.32,2006001.0
2019-11-23 07,13271.5,14.66,0.0,2006001.0
2019-11-23 08,13275.5,18.6,0.0,2006001.0
2019-11-23 09,13279.5,21.44,0.0,2006001.0
2019-11-23 10,13283.5,20.86,0.0,2006001.0
2019-11-23 11,13287.5,18.3,0.0,2006001.0
2019-11-23 12,13291.5,15.1,0.0,2006001.0
2019-11-23 13,13295.5,16.88,0.0,2006001.0
2019-11-23 14,13299.5,18.78,0.02,2006001.0
2019-11-23 15,13303.5,14.48,0.0,2006001.0
2019-11-23 16,13307.5,13.0,0.0,2006001.0
2019-11-23 17,13311.5,13.36,0.0,2006001.0
2019-11-23 18,13315.5,13.96,0.0,2006001.0
2019-11-23 19,13319.5,14.739999999999998,0.0,2006001.0
2019-11-23 20,13323.5,14.2,0.0,2006001.0
2019-11-23 21,13327.5,14.16,0.0,2006001.0
2019-11-23 22,13331.5,14.26,0.0,2006001.0
2019-11-23 23,13335.5,13.56,0.0,2006001.0
2019-11-24 00,13339.5,13.04,-1.08,2006001.0
2019-11-24 01,13343.5,12.899999999999999,-1.6400000000000001,2006001.0
2019-11-24 02,13347.5,12.780000000000001,-1.58,2006001.0
2019-11-24 03,13351.5,13.14,-1.4200000000000002,2006001.0
2019-11-24 04,13355.5,13.08,-1.5,2006001.0
2019-11-24 05,13359.5,13.14,-1.6,2006001.0
2019-11-24 06,13363.5,11.94,-0.6,2006001.0
2019-11-24 07,13367.5,13.06,0.0,2006001.0
2019-11-24 08,13371.5,13.600000000000001,0.0,2006001.0
2019-11-24 09,13375.5,13.16,0.0,2006001.0
2019-11-24 10,13379.5,13.9,0.0,2006001.0
2019-11-24 11,13383.5,14.6,0.0,2006001.0
2019-11-24 12,13387.5,16.1,0.0,2006001.0
2019-11-24 13,13391.5,16.46,0.0,2006001.0
2019-11-24 14,13395.5,15.399999999999999,0.0,2006001.0
2019-11-24 15,13399.5,14.74,0.0,2006001.0
2019-11-24 16,13403.5,14.66,0.0,2006001.0
2019-11-24 17,13407.5,14.0,0.0,2006001.0
2019-11-24 18,13411.5,14.52,0.0,2006001.0
2019-11-24 19,13415.5,14.66,0.0,2006001.0
2019-11-24 20,13419.5,14.68,0.0,2006001.0
2019-11-24 21,13423.5,14.479999999999999,0.0,2006001.0
2019-11-24 22,13427.5,14.479999999999999,0.0,2006001.0
2019-11-24 23,13431.5,14.059999999999999,0.0,2006001.0
2019-11-25 00,13435.5,13.82,-1.04,2006001.0
2019-11-25 01,13439.5,13.419999999999998,-1.4600000000000002,2006001.0
2019-11-25 02,13443.5,13.42,-1.44,2006001.0
2019-11-25 03,13447.5,13.280000000000001,-1.5,2006001.0
2019-11-25 04,13451.5,13.059999999999999,-1.4,2006001.0
2019-11-25 05,13455.5,13.459999999999999,-1.58,2006001.0
2019-11-25 06,13459.5,13.0,-0.6,2006001.0
2019-11-25 07,13463.5,26.88,0.3,2006001.0
2019-11-25 08,13467.5,33.52,1.34,2006001.0
2019-11-25 09,13471.5,41.72,1.74,2006001.0
2019-11-25 10,13475.5,41.019999999999996,1.74,2006001.0
2019-11-25 11,13479.5,40.300000000000004,1.7999999999999998,2006001.0
2019-11-25 12,13483.5,31.34,0.78,2006001.0
2019-11-25 13,13487.5,28.880000000000003,0.44000000000000006,2006001.0
2019-11-25 14,13491.5,33.08,0.8200000000000001,2006001.0
2019-11-25 15,13495.5,30.78,1.02,2006001.0
2019-11-25 16,13499.5,29.28,1.06,2006001.0
2019-11-25 17,13503.5,24.26,0.44,2006001.0
2019-11-25 18,13507.5,28.939999999999998,0.06,2006001.0
2019-11-25 19,13511.5,28.78,0.26,2006001.0
2019-11-25 20,13515.5,30.119999999999997,2.48,2006001.0
2019-11-25 21,13519.5,19.26,0.0,2006001.0
2019-11-25 22,13523.5,17.580000000000002,0.0,2006001.0
2019-11-25 23,13527.5,16.96,0.0,2006001.0
2019-11-26 00,13531.5,16.9,-4.84,2006001.0
2019-11-26 01,13535.5,16.64,-6.48,2006001.0
2019-11-26 02,13539.5,16.38,-6.38,2006001.0
2019-11-26 03,13543.5,16.16,-6.42,2006001.0
2019-11-26 04,13547.5,16.04,-6.5,2006001.0
2019-11-26 05,13551.5,16.36,-6.56,2006001.0
2019-11-26 06,13555.5,16.2,-1.74,2006001.0
2019-11-26 07,13559.5,27.619999999999997,0.8400000000000001,2006001.0
2019-11-26 08,13563.5,40.12,2.88,2006001.0
2019-11-26 09,13567.5,41.04,3.0599999999999996,2006001.0
2019-11-26 10,13571.5,39.36,1.44,2006001.0
2019-11-26 11,13575.5,36.480000000000004,0.8399999999999999,2006001.0
2019-11-26 12,13579.5,30.36,0.92,2006001.0
2019-11-26 13,13583.5,33.24,4.0,2006001.0
2019-11-26 14,13587.5,37.339999999999996,5.04,2006001.0
2019-11-26 15,13591.5,37.48,5.06,2006001.0
2019-11-26 16,13595.5,33.08,1.04,2006001.0
2019-11-26 17,13599.5,27.08,0.38,2006001.0
2019-11-26 18,13603.5,28.58,0.02,2006001.0
2019-11-26 19,13607.5,29.86,0.0,2006001.0
2019-11-26 20,13611.5,25.26,0.0,2006001.0
2019-11-26 21,13615.5,22.18,0.04,2006001.0
2019-11-26 22,13619.5,13.079999999999998,0.2,2006001.0
2019-11-26 23,13623.5,12.820000000000002,0.24000000000000002,2006001.0
2019-11-27 00,13627.5,12.2,-0.04000000000000001,2006001.0
2019-11-27 01,13631.5,11.92,-0.16,2006001.0
2019-11-27 02,13635.5,11.399999999999999,-0.19999999999999998,2006001.0
2019-11-27 03,13639.5,11.28,-0.26,2006001.0
2019-11-27 04,13643.5,11.239999999999998,-0.32,2006001.0
2019-11-27 05,13647.5,11.719999999999999,-0.46,2006001.0
2019-11-27 06,13651.5,11.499999999999998,-0.3,2006001.0
2019-11-27 07,13655.5,25.04,0.82,2006001.0
2019-11-27 08,13659.5,42.26,6.28,2006001.0
2019-11-27 09,13663.5,45.16,7.62,2006001.0
2019-11-27 10,13667.5,40.74,4.8999999999999995,2006001.0
2019-11-27 11,13671.5,34.72,1.1800000000000002,2006001.0
2019-11-27 12,13675.5,28.400000000000002,0.24000000000000002,2006001.0
2019-11-27 13,13679.5,29.14,1.1800000000000002,2006001.0
2019-11-27 14,13683.5,31.0,1.3,2006001.0
2019-11-27 15,13687.5,31.159999999999997,1.1,2006001.0
2019-11-27 16,13691.5,32.26,1.74,2006001.0
2019-11-27 17,13695.5,30.380000000000003,4.3,2006001.0
2019-11-27 18,13699.5,31.42,1.1600000000000001,2006001.0
2019-11-27 19,13703.5,36.1,1.9,2006001.0
2019-11-27 20,13707.5,27.62,1.8599999999999999,2006001.0
2019-11-27 21,13711.5,24.879999999999995,0.78,2006001.0
2019-11-27 22,13715.5,22.74,0.9,2006001.0
2019-11-27 23,13719.5,22.740000000000002,0.96,2006001.0
2019-11-28 00,13723.5,21.5,0.38,2006001.0
2019-11-28 01,13727.5,15.62,-2.78,2006001.0
2019-11-28 02,13731.5,15.26,-2.8000000000000003,2006001.0
2019-11-28 03,13735.5,15.04,-2.72,2006001.0
2019-11-28 04,13739.5,14.76,-2.92,2006001.0
2019-11-28 05,13743.5,14.78,-2.96,2006001.0
2019-11-28 06,13747.5,15.94,-0.74,2006001.0
2019-11-28 07,13751.5,26.740000000000002,1.7200000000000002,2006001.0
2019-11-28 08,13755.5,37.66,5.1000000000000005,2006001.0
2019-11-28 09,13759.5,44.48,6.4399999999999995,2006001.0
2019-11-28 10,13763.5,45.660000000000004,6.18,2006001.0
2019-11-28 11,13767.5,43.02,6.26,2006001.0
2019-11-28 12,13771.5,38.56,4.8,2006001.0
2019-11-28 13,13775.5,35.019999999999996,3.7199999999999998,2006001.0
2019-11-28 14,13779.5,36.4,4.02,2006001.0
2019-11-28 15,13783.5,38.019999999999996,4.94,2006001.0
2019-11-28 16,13787.5,34.58,4.380000000000001,2006001.0
2019-11-28 17,13791.5,33.96,2.64,2006001.0
2019-11-28 18,13795.5,33.0,0.30000000000000004,2006001.0
2019-11-28 19,13799.5,26.620000000000005,0.02,2006001.0
2019-11-28 20,13803.5,24.560000000000002,0.02,2006001.0
2019-11-28 21,13807.5,23.14,0.0,2006001.0
2019-11-28 22,13811.5,22.7,0.02,2006001.0
2019-11-28 23,13815.5,21.56,0.12,2006001.0
2019-11-29 00,13819.5,17.16,-3.96,2006001.0
2019-11-29 01,13823.5,16.419999999999998,-5.12,2006001.0
2019-11-29 02,13827.5,16.0,-5.24,2006001.0
2019-11-29 03,13831.5,15.68,-5.14,2006001.0
2019-11-29 04,13835.5,15.399999999999999,-5.24,2006001.0
2019-11-29 05,13839.5,15.66,-5.42,2006001.0
2019-11-29 06,13843.5,15.620000000000001,-1.56,2006001.0
2019-11-29 07,13847.5,23.360000000000003,0.3,2006001.0
2019-11-29 08,13851.5,28.08,0.72,2006001.0
2019-11-29 09,13855.5,32.660000000000004,1.1,2006001.0
2019-11-29 10,13859.5,34.480000000000004,0.9400000000000001,2006001.0
2019-11-29 11,13863.5,33.54,0.54,2006001.0
2019-11-29 12,13867.5,30.22,0.52,2006001.0
2019-11-29 13,13871.5,30.400000000000002,0.54,2006001.0
2019-11-29 14,13875.5,34.339999999999996,2.1,2006001.0
2019-11-29 15,13879.5,31.48,1.7799999999999998,2006001.0
2019-11-29 16,13883.5,29.340000000000003,1.8399999999999999,2006001.0
2019-11-29 17,13887.5,26.060000000000002,1.48,2006001.0
2019-11-29 18,13891.5,20.54,0.16,2006001.0
2019-11-29 19,13895.5,20.34,0.0,2006001.0
2019-11-29 20,13899.5,18.86,0.0,2006001.0
2019-11-29 21,13903.5,17.96,0.0,2006001.0
2019-11-29 22,13907.5,17.200000000000003,0.0,2006001.0
2019-11-29 23,13911.5,17.340000000000003,0.0,2006001.0
2019-11-30 00,13915.5,17.2,-2.98,2006001.0
2019-11-30 01,13919.5,16.700000000000003,-3.98,2006001.0
2019-11-30 02,13923.5,16.720000000000002,-3.98,2006001.0
2019-11-30 03,13927.5,16.08,-4.04,2006001.0
2019-11-30 04,13931.5,16.2,-4.04,2006001.0
2019-11-30 05,13935.5,16.099999999999998,-4.220000000000001,2006001.0
2019-11-30 06,13939.5,15.42,-1.16,2006001.0
2019-11-30 07,13943.5,18.0,0.0,2006001.0
2019-11-30 08,13947.5,22.0,0.0,2006001.0
2019-11-30 09,13951.5,26.76,0.0,2006001.0
2019-11-30 10,13955.5,27.18,0.0,2006001.0
2019-11-30 11,13959.5,22.94,0.0,2006001.0
2019-11-30 12,13963.5,20.82,0.0,2006001.0
2019-11-30 13,13967.5,22.099999999999998,0.0,2006001.0
2019-11-30 14,13971.5,19.94,0.0,2006001.0
2019-11-30 15,13975.5,20.3,0.02,2006001.0
2019-11-30 16,13979.5,17.8,0.0,2006001.0
2019-11-30 17,13983.5,16.14,0.0,2006001.0
2019-11-30 18,13987.5,15.02,0.0,2006001.0
2019-11-30 19,13991.5,15.5,0.0,2006001.0
2019-11-30 20,13995.5,15.28,0.0,2006001.0
2019-11-30 21,13999.5,15.100000000000001,0.0,2006001.0
2019-11-30 22,14003.5,14.720000000000002,0.0,2006001.0
2019-11-30 23,14007.5,14.600000000000001,0.0,2006001.0
2019-12-01 00,14011.5,14.299999999999999,-1.96,2006001.0
2019-12-01 01,14015.5,14.4,-2.42,2006001.0
2019-12-01 02,14019.5,14.440000000000001,-2.42,2006001.0
2019-12-01 03,14023.5,14.0,-2.56,2006001.0
2019-12-01 04,14027.5,13.74,-2.48,2006001.0
2019-12-01 05,14031.5,13.78,-2.62,2006001.0
2019-12-01 06,14035.5,12.48,-0.72,2006001.0
2019-12-01 07,14039.5,14.48,0.18,2006001.0
2019-12-01 08,14043.5,18.380000000000003,0.64,2006001.0
2019-12-01 09,14047.5,18.94,0.5,2006001.0
2019-12-01 10,14051.5,17.54,0.0,2006001.0
2019-12-01 11,14055.5,17.900000000000002,0.0,2006001.0
2019-12-01 12,14059.5,18.36,0.0,2006001.0
2019-12-01 13,14063.5,16.099999999999998,0.0,2006001.0
2019-12-01 14,14067.5,15.34,0.0,2006001.0
2019-12-01 15,14071.5,15.26,0.0,2006001.0
2019-12-01 16,14075.5,15.86,0.0,2006001.0
2019-12-01 17,14079.5,15.28,0.0,2006001.0
2019-12-01 18,14083.5,15.1,0.0,2006001.0
2019-12-01 19,14087.5,15.66,0.0,2006001.0
2019-12-01 20,14091.5,15.399999999999999,0.0,2006001.0
2019-12-01 21,14095.5,14.9,0.0,2006001.0
2019-12-01 22,14099.5,14.680000000000001,0.0,2006001.0
2019-12-01 23,14103.5,14.42,0.0,2006001.0
2019-12-02 00,14107.5,14.22,-1.92,2006001.0
2019-12-02 01,14111.5,13.799999999999999,-2.54,2006001.0
2019-12-02 02,14115.5,13.92,-2.38,2006001.0
2019-12-02 03,14119.5,13.44,-2.52,2006001.0
2019-12-02 04,14123.5,13.36,-2.62,2006001.0
2019-12-02 05,14127.5,13.44,-2.7199999999999998,2006001.0
2019-12-02 06,14131.5,13.54,-0.76,2006001.0
2019-12-02 07,14135.5,25.4,0.18,2006001.0
2019-12-02 08,14139.5,34.17999999999999,0.86,2006001.0
2019-12-02 09,14143.5,40.04,1.4000000000000001,2006001.0
2019-12-02 10,14147.5,41.1,1.6,2006001.0
2019-12-02 11,14151.5,40.160000000000004,1.14,2006001.0
2019-12-02 12,14155.5,34.879999999999995,1.3,2006001.0
2019-12-02 13,14159.5,34.46,1.1199999999999999,2006001.0
2019-12-02 14,14163.5,31.0,0.8400000000000001,2006001.0
2019-12-02 15,14167.5,28.319999999999997,0.6200000000000001,2006001.0
2019-12-02 16,14171.5,27.2,0.8200000000000001,2006001.0
2019-12-02 17,14175.5,24.42,0.2,2006001.0
2019-12-02 18,14179.5,28.200000000000003,0.0,2006001.0
2019-12-02 19,14183.5,26.400000000000002,0.0,2006001.0
2019-12-02 20,14187.5,25.119999999999997,0.0,2006001.0
2019-12-02 21,14191.5,23.62,0.0,2006001.0
2019-12-02 22,14195.5,22.22,0.0,2006001.0
2019-12-02 23,14199.5,22.0,0.0,2006001.0
2019-12-03 00,14203.5,21.439999999999998,-3.6399999999999997,2006001.0
2019-12-03 01,14207.5,20.98,-4.94,2006001.0
2019-12-03 02,14211.5,21.12,-4.9399999999999995,2006001.0
2019-12-03 03,14215.5,20.56,-5.1000000000000005,2006001.0
2019-12-03 04,14219.5,20.62,-4.96,2006001.0
2019-12-03 05,14223.5,20.96,-5.24,2006001.0
2019-12-03 06,14227.5,20.32,-1.42,2006001.0
2019-12-03 07,14231.5,29.68,0.31999999999999995,2006001.0
2019-12-03 08,14235.5,33.7,1.2200000000000002,2006001.0
2019-12-03 09,14239.5,39.02,2.06,2006001.0
2019-12-03 10,14243.5,38.22,2.76,2006001.0
2019-12-03 11,14247.5,35.68,1.8599999999999999,2006001.0
2019-12-03 12,14251.5,26.82,0.46,2006001.0
2019-12-03 13,14255.5,27.560000000000002,0.48,2006001.0
2019-12-03 14,14259.5,31.6,0.72,2006001.0
2019-12-03 15,14263.5,29.0,0.42,2006001.0
2019-12-03 16,14267.5,27.8,0.56,2006001.0
2019-12-03 17,14271.5,23.980000000000004,0.24000000000000002,2006001.0
2019-12-03 18,14275.5,28.14,0.02,2006001.0
2019-12-03 19,14279.5,29.3,0.0,2006001.0
2019-12-03 20,14283.5,22.459999999999997,0.12,2006001.0
2019-12-03 21,14287.5,22.54,0.0,2006001.0
2019-12-03 22,14291.5,20.5,0.0,2006001.0
2019-12-03 23,14295.5,19.84,0.0,2006001.0
2019-12-04 00,14299.5,19.6,-4.16,2006001.0
2019-12-04 01,14303.5,19.54,-5.4,2006001.0
2019-12-04 02,14307.5,19.2,-5.56,2006001.0
2019-12-04 03,14311.5,19.08,-5.5,2006001.0
2019-12-04 04,14315.5,18.840000000000003,-5.619999999999999,2006001.0
2019-12-04 05,14319.5,19.32,-5.6,2006001.0
2019-12-04 06,14323.5,18.92,-1.46,2006001.0
2019-12-04 07,14327.5,24.16,0.14,2006001.0
2019-12-04 08,14331.5,29.54,0.68,2006001.0
2019-12-04 09,14335.5,37.24,1.8,2006001.0
2019-12-04 10,14339.5,38.56,1.92,2006001.0
2019-12-04 11,14343.5,38.60000000000001,2.14,2006001.0
2019-12-04 12,14347.5,32.6,0.8,2006001.0
2019-12-04 13,14351.5,31.199999999999996,0.66,2006001.0
2019-12-04 14,14355.5,31.48,1.12,2006001.0
2019-12-04 15,14359.5,30.74,1.06,2006001.0
2019-12-04 16,14363.5,28.64,0.8,2006001.0
2019-12-04 17,14367.5,24.54,0.34,2006001.0
2019-12-04 18,14371.5,25.299999999999997,0.06,2006001.0
2019-12-04 19,14375.5,23.939999999999998,0.1,2006001.0
