,DATA,PATIVA,PREATIVA,IDMEDIDOR
9480,2019-06-21 04:15:00,10.44,0.0,2004001
9481,2019-06-21 04:30:00,10.26,0.0,2004001
9482,2019-06-21 04:45:00,10.44,0.0,2004001
9483,2019-06-21 05:00:00,10.58,0.0,2004001
9484,2019-06-21 05:15:00,10.26,0.0,2004001
9485,2019-06-21 05:30:00,10.08,0.0,2004001
9486,2019-06-21 05:45:00,13.5,0.0,2004001
9487,2019-06-21 06:00:00,11.95,5.0,2004001
9488,2019-06-21 06:15:00,12.67,5.11,2004001
9489,2019-06-21 06:30:00,12.85,4.86,2004001
9490,2019-06-21 06:45:00,15.34,5.0,2004001
9491,2019-06-21 07:00:00,14.22,4.43,2004001
9492,2019-06-21 07:15:00,18.4,4.39,2004001
9493,2019-06-21 07:30:00,17.64,4.61,2004001
9494,2019-06-21 07:45:00,15.01,3.92,2004001
9495,2019-06-21 08:00:00,21.1,7.38,2004001
9496,2019-06-21 08:15:00,18.47,5.15,2004001
9497,2019-06-21 08:30:00,19.37,4.03,2004001
9498,2019-06-21 08:45:00,25.02,4.57,2004001
9499,2019-06-21 09:00:00,26.57,6.19,2004001
9500,2019-06-21 09:15:00,24.48,6.19,2004001
9501,2019-06-21 09:30:00,39.28,5.36,2004001
9502,2019-06-21 09:45:00,40.79,7.09,2004001
9503,2019-06-21 10:00:00,41.69,7.02,2004001
9504,2019-06-21 10:15:00,37.69,6.05,2004001
9505,2019-06-21 10:30:00,37.51,7.06,2004001
9506,2019-06-21 10:45:00,33.37,6.52,2004001
9507,2019-06-21 11:00:00,30.78,5.0,2004001
9508,2019-06-21 11:15:00,33.44,6.59,2004001
9509,2019-06-21 11:30:00,34.74,7.13,2004001
9510,2019-06-21 11:45:00,33.37,5.76,2004001
9511,2019-06-21 12:00:00,35.17,7.67,2004001
9512,2019-06-21 12:15:00,31.43,5.62,2004001
9513,2019-06-21 12:30:00,50.87,7.06,2004001
9514,2019-06-21 12:45:00,47.45,10.4,2004001
9515,2019-06-21 13:00:00,40.21,6.98,2004001
9516,2019-06-21 13:15:00,26.78,6.77,2004001
9517,2019-06-21 13:30:00,28.94,8.46,2004001
9518,2019-06-21 13:45:00,38.66,7.02,2004001
9519,2019-06-21 14:00:00,37.8,7.88,2004001
9520,2019-06-21 14:15:00,39.02,8.82,2004001
9521,2019-06-21 14:30:00,36.83,7.06,2004001
9522,2019-06-21 14:45:00,37.51,7.63,2004001
9523,2019-06-21 15:00:00,28.66,8.46,2004001
9524,2019-06-21 15:15:00,31.14,6.52,2004001
9525,2019-06-21 15:30:00,36.18,7.92,2004001
9526,2019-06-21 15:45:00,38.59,9.14,2004001
9527,2019-06-21 16:00:00,33.44,8.28,2004001
9528,2019-06-21 16:15:00,29.84,6.7,2004001
9529,2019-06-21 16:30:00,29.16,5.72,2004001
9530,2019-06-21 16:45:00,33.23,6.88,2004001
9531,2019-06-21 17:00:00,38.48,6.8,2004001
9532,2019-06-21 17:15:00,34.24,7.6,2004001
9533,2019-06-21 17:30:00,30.6,7.52,2004001
9534,2019-06-21 17:45:00,25.67,6.44,2004001
9535,2019-06-21 18:00:00,30.28,8.6,2004001
9536,2019-06-21 18:15:00,32.08,8.21,2004001
9537,2019-06-21 18:30:00,29.16,5.65,2004001
9538,2019-06-21 18:45:00,32.33,7.45,2004001
9539,2019-06-21 19:00:00,25.09,8.57,2004001
9540,2019-06-21 19:15:00,19.84,6.62,2004001
9541,2019-06-21 19:30:00,17.71,6.52,2004001
9542,2019-06-21 19:45:00,21.74,7.06,2004001
9543,2019-06-21 20:00:00,28.01,9.14,2004001
9544,2019-06-21 20:15:00,14.47,6.37,2004001
9545,2019-06-21 20:30:00,12.71,6.44,2004001
9546,2019-06-21 20:45:00,11.7,6.37,2004001
9547,2019-06-21 21:00:00,11.7,5.87,2004001
9548,2019-06-21 21:15:00,11.59,5.94,2004001
9549,2019-06-21 21:30:00,9.72,4.93,2004001
9550,2019-06-21 21:45:00,11.05,6.37,2004001
9551,2019-06-21 22:00:00,9.83,4.93,2004001
9552,2019-06-21 22:15:00,10.01,4.32,2004001
9553,2019-06-21 22:30:00,11.09,6.59,2004001
9554,2019-06-21 22:45:00,14.29,8.57,2004001
9555,2019-06-21 23:00:00,10.94,6.59,2004001
9556,2019-06-21 23:15:00,10.8,6.48,2004001
9557,2019-06-21 23:30:00,10.94,6.66,2004001
9558,2019-06-21 23:45:00,10.73,6.48,2004001
9559,2019-06-22 00:00:00,11.16,0.0,2004001
9560,2019-06-22 00:15:00,12.6,0.0,2004001
9561,2019-06-22 00:30:00,12.24,0.0,2004001
9562,2019-06-22 00:45:00,10.66,0.0,2004001
9563,2019-06-22 01:00:00,11.05,0.0,2004001
9564,2019-06-22 01:15:00,10.66,0.0,2004001
9565,2019-06-22 01:30:00,10.84,0.0,2004001
9566,2019-06-22 01:45:00,9.36,0.0,2004001
9567,2019-06-22 02:00:00,11.81,0.0,2004001
9568,2019-06-22 02:15:00,9.22,0.0,2004001
9569,2019-06-22 02:30:00,9.4,0.0,2004001
9570,2019-06-22 02:45:00,10.08,0.0,2004001
9571,2019-06-22 03:00:00,10.94,0.0,2004001
9572,2019-06-22 03:15:00,11.12,0.0,2004001
9573,2019-06-22 03:30:00,12.13,0.0,2004001
9574,2019-06-22 03:45:00,12.53,0.0,2004001
9575,2019-06-22 04:00:00,10.33,0.0,2004001
9576,2019-06-22 04:15:00,10.73,0.0,2004001
9577,2019-06-22 04:30:00,10.48,0.0,2004001
9578,2019-06-22 04:45:00,10.55,0.0,2004001
9579,2019-06-22 05:00:00,10.55,0.0,2004001
9580,2019-06-22 05:15:00,13.28,0.0,2004001
9581,2019-06-22 05:30:00,11.56,0.0,2004001
9582,2019-06-22 05:45:00,10.48,0.0,2004001
9583,2019-06-22 06:00:00,10.55,6.62,2004001
9584,2019-06-22 06:15:00,10.66,6.73,2004001
9585,2019-06-22 06:30:00,9.07,4.75,2004001
9586,2019-06-22 06:45:00,8.82,5.04,2004001
9587,2019-06-22 07:00:00,9.14,4.86,2004001
9588,2019-06-22 07:15:00,10.08,5.69,2004001
9589,2019-06-22 07:30:00,22.39,6.34,2004001
9590,2019-06-22 07:45:00,13.07,6.08,2004001
9591,2019-06-22 08:00:00,11.41,6.62,2004001
9592,2019-06-22 08:15:00,13.61,7.85,2004001
9593,2019-06-22 08:30:00,11.84,7.09,2004001
9594,2019-06-22 08:45:00,12.24,7.42,2004001
9595,2019-06-22 09:00:00,16.81,8.32,2004001
9596,2019-06-22 09:15:00,14.33,5.87,2004001
9597,2019-06-22 09:30:00,14.76,6.41,2004001
9598,2019-06-22 09:45:00,15.62,7.45,2004001
9599,2019-06-22 10:00:00,31.68,7.96,2004001
9600,2019-06-22 10:15:00,23.18,6.48,2004001
9601,2019-06-22 10:30:00,18.0,7.2,2004001
9602,2019-06-22 10:45:00,18.18,7.85,2004001
9603,2019-06-22 11:00:00,15.41,6.52,2004001
9604,2019-06-22 11:15:00,18.54,4.61,2004001
9605,2019-06-22 11:30:00,23.04,5.15,2004001
9606,2019-06-22 11:45:00,14.98,4.64,2004001
9607,2019-06-22 12:00:00,14.9,6.3,2004001
9608,2019-06-22 12:15:00,22.03,6.7,2004001
9609,2019-06-22 12:30:00,22.28,8.14,2004001
9610,2019-06-22 12:45:00,21.74,6.98,2004001
9611,2019-06-22 13:00:00,22.18,7.78,2004001
9612,2019-06-22 13:15:00,18.07,6.91,2004001
9613,2019-06-22 13:30:00,20.66,7.52,2004001
9614,2019-06-22 13:45:00,20.12,8.39,2004001
9615,2019-06-22 14:00:00,20.52,7.96,2004001
9616,2019-06-22 14:15:00,14.0,7.27,2004001
9617,2019-06-22 14:30:00,17.06,8.06,2004001
9618,2019-06-22 14:45:00,16.7,7.42,2004001
9619,2019-06-22 15:00:00,9.61,6.48,2004001
9620,2019-06-22 15:15:00,9.25,6.3,2004001
9621,2019-06-22 15:30:00,8.86,6.08,2004001
9622,2019-06-22 15:45:00,11.56,7.45,2004001
9623,2019-06-22 16:00:00,6.01,3.35,2004001
9624,2019-06-22 16:15:00,6.66,3.92,2004001
9625,2019-06-22 16:30:00,7.56,4.54,2004001
9626,2019-06-22 16:45:00,9.4,5.04,2004001
9627,2019-06-22 17:00:00,9.04,5.04,2004001
9628,2019-06-22 17:15:00,10.22,6.55,2004001
9629,2019-06-22 17:30:00,11.81,7.67,2004001
9630,2019-06-22 17:45:00,9.79,6.55,2004001
9631,2019-06-22 18:00:00,10.98,6.52,2004001
9632,2019-06-22 18:15:00,11.41,6.41,2004001
9633,2019-06-22 18:30:00,11.66,6.73,2004001
9634,2019-06-22 18:45:00,11.34,6.44,2004001
9635,2019-06-22 19:00:00,14.76,8.57,2004001
9636,2019-06-22 19:15:00,11.63,6.91,2004001
9637,2019-06-22 19:30:00,11.88,6.91,2004001
9638,2019-06-22 19:45:00,11.63,6.88,2004001
9639,2019-06-22 20:00:00,11.7,7.13,2004001
9640,2019-06-22 20:15:00,11.59,7.16,2004001
9641,2019-06-22 20:30:00,13.14,6.34,2004001
9642,2019-06-22 20:45:00,9.22,3.31,2004001
9643,2019-06-22 21:00:00,9.83,4.39,2004001
9644,2019-06-22 21:15:00,10.01,4.72,2004001
9645,2019-06-22 21:30:00,11.3,6.44,2004001
9646,2019-06-22 21:45:00,11.48,6.55,2004001
9647,2019-06-22 22:00:00,11.12,6.52,2004001
9648,2019-06-22 22:15:00,13.28,8.03,2004001
9649,2019-06-22 22:30:00,11.45,7.02,2004001
9650,2019-06-22 22:45:00,10.84,6.77,2004001
9651,2019-06-22 23:00:00,10.73,6.73,2004001
9652,2019-06-22 23:15:00,10.76,6.77,2004001
9653,2019-06-22 23:30:00,10.62,6.59,2004001
9654,2019-06-22 23:45:00,10.8,6.73,2004001
9655,2019-06-23 00:00:00,13.0,0.0,2004001
9656,2019-06-23 00:15:00,11.48,0.0,2004001
9657,2019-06-23 00:30:00,10.55,0.0,2004001
9658,2019-06-23 00:45:00,10.12,0.0,2004001
9659,2019-06-23 01:00:00,9.22,0.0,2004001
9660,2019-06-23 01:15:00,9.86,0.0,2004001
9661,2019-06-23 01:30:00,9.07,0.0,2004001
9662,2019-06-23 01:45:00,12.28,0.0,2004001
9663,2019-06-23 02:00:00,9.32,0.0,2004001
9664,2019-06-23 02:15:00,10.8,0.0,2004001
9665,2019-06-23 02:30:00,10.73,0.0,2004001
9666,2019-06-23 02:45:00,10.62,0.0,2004001
9667,2019-06-23 03:00:00,10.69,0.0,2004001
9668,2019-06-23 03:15:00,10.48,0.0,2004001
9669,2019-06-23 03:30:00,13.43,0.0,2004001
9670,2019-06-23 03:45:00,10.55,0.0,2004001
9671,2019-06-23 04:00:00,10.51,0.0,2004001
9672,2019-06-23 04:15:00,10.4,0.0,2004001
9673,2019-06-23 04:30:00,10.76,0.0,2004001
9674,2019-06-23 04:45:00,10.44,0.0,2004001
9675,2019-06-23 05:00:00,10.66,0.0,2004001
9676,2019-06-23 05:15:00,13.18,0.0,2004001
9677,2019-06-23 05:30:00,9.4,0.0,2004001
9678,2019-06-23 05:45:00,9.76,0.0,2004001
9679,2019-06-23 06:00:00,10.4,6.44,2004001
9680,2019-06-23 06:15:00,8.93,4.5,2004001
9681,2019-06-23 06:30:00,9.14,4.79,2004001
9682,2019-06-23 06:45:00,11.52,6.77,2004001
9683,2019-06-23 07:00:00,10.4,7.06,2004001
9684,2019-06-23 07:15:00,9.29,6.37,2004001
9685,2019-06-23 07:30:00,9.25,6.08,2004001
9686,2019-06-23 07:45:00,9.25,4.9,2004001
9687,2019-06-23 08:00:00,9.04,5.94,2004001
9688,2019-06-23 08:15:00,9.25,6.8,2004001
9689,2019-06-23 08:30:00,9.58,6.88,2004001
9690,2019-06-23 08:45:00,7.85,5.87,2004001
9691,2019-06-23 09:00:00,8.28,6.19,2004001
9692,2019-06-23 09:15:00,8.32,6.23,2004001
9693,2019-06-23 09:30:00,8.32,6.12,2004001
9694,2019-06-23 09:45:00,7.99,5.8,2004001
9695,2019-06-23 10:00:00,10.15,6.77,2004001
9696,2019-06-23 10:15:00,7.67,5.4,2004001
9697,2019-06-23 10:30:00,8.53,5.98,2004001
9698,2019-06-23 10:45:00,8.03,5.58,2004001
9699,2019-06-23 11:00:00,6.73,4.1,2004001
9700,2019-06-23 11:15:00,6.98,3.74,2004001
9701,2019-06-23 11:30:00,9.43,4.28,2004001
9702,2019-06-23 11:45:00,9.83,6.16,2004001
9703,2019-06-23 12:00:00,8.71,6.08,2004001
9704,2019-06-23 12:15:00,8.68,6.01,2004001
9705,2019-06-23 12:30:00,8.86,5.8,2004001
9706,2019-06-23 12:45:00,8.6,5.83,2004001
9707,2019-06-23 13:00:00,9.29,6.34,2004001
9708,2019-06-23 13:15:00,11.12,7.27,2004001
9709,2019-06-23 13:30:00,8.6,5.76,2004001
9710,2019-06-23 13:45:00,8.68,5.83,2004001
9711,2019-06-23 14:00:00,8.6,5.83,2004001
9712,2019-06-23 14:15:00,7.96,5.47,2004001
9713,2019-06-23 14:30:00,7.96,5.47,2004001
9714,2019-06-23 14:45:00,11.09,7.2,2004001
9715,2019-06-23 15:00:00,8.82,5.62,2004001
9716,2019-06-23 15:15:00,8.68,4.72,2004001
9717,2019-06-23 15:30:00,8.21,5.33,2004001
9718,2019-06-23 15:45:00,7.27,4.28,2004001
9719,2019-06-23 16:00:00,7.16,4.21,2004001
9720,2019-06-23 16:15:00,8.32,4.75,2004001
9721,2019-06-23 16:30:00,10.66,6.7,2004001
9722,2019-06-23 16:45:00,8.64,5.65,2004001
9723,2019-06-23 17:00:00,8.78,5.87,2004001
9724,2019-06-23 17:15:00,8.64,5.94,2004001
9725,2019-06-23 17:30:00,8.68,6.05,2004001
9726,2019-06-23 17:45:00,8.68,5.83,2004001
9727,2019-06-23 18:00:00,12.89,7.7,2004001
9728,2019-06-23 18:15:00,11.12,6.59,2004001
9729,2019-06-23 18:30:00,11.05,6.7,2004001
9730,2019-06-23 18:45:00,10.22,5.47,2004001
9731,2019-06-23 19:00:00,9.61,4.07,2004001
9732,2019-06-23 19:15:00,10.73,6.26,2004001
9733,2019-06-23 19:30:00,11.7,6.98,2004001
9734,2019-06-23 19:45:00,13.18,7.81,2004001
9735,2019-06-23 20:00:00,11.77,7.13,2004001
9736,2019-06-23 20:15:00,10.87,6.59,2004001
9737,2019-06-23 20:30:00,9.22,4.61,2004001
9738,2019-06-23 20:45:00,9.58,4.93,2004001
9739,2019-06-23 21:00:00,10.12,5.76,2004001
9740,2019-06-23 21:15:00,13.64,8.39,2004001
9741,2019-06-23 21:30:00,11.56,7.09,2004001
9742,2019-06-23 21:45:00,10.62,6.59,2004001
9743,2019-06-23 22:00:00,10.55,6.59,2004001
9744,2019-06-23 22:15:00,10.62,6.62,2004001
9745,2019-06-23 22:30:00,10.4,5.62,2004001
9746,2019-06-23 22:45:00,10.44,5.36,2004001
9747,2019-06-23 23:00:00,13.03,7.85,2004001
9748,2019-06-23 23:15:00,10.73,6.41,2004001
9749,2019-06-23 23:30:00,9.4,5.62,2004001
9750,2019-06-23 23:45:00,10.44,6.7,2004001
9751,2019-06-24 00:00:00,10.76,0.0,2004001
9752,2019-06-24 00:15:00,10.58,0.0,2004001
9753,2019-06-24 00:30:00,10.55,0.0,2004001
9754,2019-06-24 00:45:00,13.72,0.0,2004001
9755,2019-06-24 01:00:00,10.04,0.0,2004001
9756,2019-06-24 01:15:00,9.14,0.0,2004001
9757,2019-06-24 01:30:00,9.25,0.0,2004001
9758,2019-06-24 01:45:00,9.54,0.0,2004001
9759,2019-06-24 02:00:00,10.73,0.0,2004001
9760,2019-06-24 02:15:00,12.89,0.0,2004001
9761,2019-06-24 02:30:00,11.12,0.0,2004001
9762,2019-06-24 02:45:00,10.58,0.0,2004001
9763,2019-06-24 03:00:00,10.4,0.0,2004001
9764,2019-06-24 03:15:00,10.58,0.0,2004001
9765,2019-06-24 03:30:00,10.69,0.0,2004001
9766,2019-06-24 03:45:00,9.4,0.0,2004001
9767,2019-06-24 04:00:00,12.17,0.0,2004001
9768,2019-06-24 04:15:00,10.08,0.0,2004001
9769,2019-06-24 04:30:00,10.4,0.0,2004001
9770,2019-06-24 04:45:00,10.37,0.0,2004001
9771,2019-06-24 05:00:00,10.37,0.0,2004001
9772,2019-06-24 05:15:00,10.37,0.0,2004001
9773,2019-06-24 05:30:00,10.51,0.0,2004001
9774,2019-06-24 05:45:00,13.1,0.0,2004001
9775,2019-06-24 06:00:00,9.68,3.53,2004001
9776,2019-06-24 06:15:00,9.83,3.2,2004001
9777,2019-06-24 06:30:00,13.07,4.61,2004001
9778,2019-06-24 06:45:00,15.52,6.3,2004001
9779,2019-06-24 07:00:00,17.17,6.91,2004001
9780,2019-06-24 07:15:00,20.02,6.48,2004001
9781,2019-06-24 07:30:00,30.42,9.47,2004001
9782,2019-06-24 07:45:00,23.9,6.88,2004001
9783,2019-06-24 08:00:00,23.15,7.09,2004001
9784,2019-06-24 08:15:00,23.94,7.45,2004001
9785,2019-06-24 08:30:00,26.14,5.72,2004001
9786,2019-06-24 08:45:00,28.01,6.7,2004001
9787,2019-06-24 09:00:00,36.94,8.71,2004001
9788,2019-06-24 09:15:00,42.05,5.9,2004001
9789,2019-06-24 09:30:00,56.92,8.06,2004001
9790,2019-06-24 09:45:00,47.3,5.4,2004001
9791,2019-06-24 10:00:00,51.91,5.33,2004001
9792,2019-06-24 10:15:00,47.7,7.52,2004001
9793,2019-06-24 10:30:00,46.87,6.88,2004001
9794,2019-06-24 10:45:00,42.73,6.37,2004001
9795,2019-06-24 11:00:00,55.87,8.1,2004001
9796,2019-06-24 11:15:00,53.57,7.13,2004001
9797,2019-06-24 11:30:00,59.33,9.58,2004001
9798,2019-06-24 11:45:00,60.77,7.92,2004001
9799,2019-06-24 12:00:00,57.56,8.1,2004001
9800,2019-06-24 12:15:00,55.73,9.0,2004001
9801,2019-06-24 12:30:00,51.37,6.98,2004001
9802,2019-06-24 12:45:00,65.99,8.75,2004001
9803,2019-06-24 13:00:00,64.12,7.09,2004001
9804,2019-06-24 13:15:00,47.63,10.01,2004001
9805,2019-06-24 13:30:00,54.36,4.68,2004001
9806,2019-06-24 13:45:00,60.91,7.92,2004001
9807,2019-06-24 14:00:00,42.88,6.98,2004001
9808,2019-06-24 14:15:00,29.16,5.65,2004001
9809,2019-06-24 14:30:00,35.21,7.92,2004001
9810,2019-06-24 14:45:00,43.2,6.7,2004001
9811,2019-06-24 15:00:00,42.95,7.45,2004001
9812,2019-06-24 15:15:00,49.46,7.27,2004001
9813,2019-06-24 15:30:00,35.89,5.26,2004001
9814,2019-06-24 15:45:00,43.13,7.81,2004001
9815,2019-06-24 16:00:00,34.2,5.69,2004001
9816,2019-06-24 16:15:00,44.68,7.52,2004001
9817,2019-06-24 16:30:00,45.58,5.62,2004001
9818,2019-06-24 16:45:00,41.47,7.27,2004001
9819,2019-06-24 17:00:00,40.0,6.95,2004001
9820,2019-06-24 17:15:00,36.0,3.49,2004001
9821,2019-06-24 17:30:00,33.3,4.97,2004001
9822,2019-06-24 17:45:00,31.75,5.98,2004001
9823,2019-06-24 18:00:00,31.72,6.23,2004001
9824,2019-06-24 18:15:00,35.64,8.14,2004001
9825,2019-06-24 18:30:00,33.95,6.62,2004001
9826,2019-06-24 18:45:00,42.44,9.11,2004001
9827,2019-06-24 19:00:00,33.16,7.09,2004001
9828,2019-06-24 19:15:00,31.64,6.62,2004001
9829,2019-06-24 19:30:00,29.81,7.7,2004001
9830,2019-06-24 19:45:00,28.91,6.7,2004001
9831,2019-06-24 20:00:00,23.29,5.29,2004001
9832,2019-06-24 20:15:00,21.46,7.42,2004001
9833,2019-06-24 20:30:00,15.41,5.33,2004001
9834,2019-06-24 20:45:00,14.65,4.82,2004001
9835,2019-06-24 21:00:00,14.22,5.04,2004001
9836,2019-06-24 21:15:00,13.68,5.72,2004001
9837,2019-06-24 21:30:00,16.31,7.13,2004001
9838,2019-06-24 21:45:00,11.84,4.32,2004001
9839,2019-06-24 22:00:00,11.92,4.21,2004001
9840,2019-06-24 22:15:00,12.67,5.51,2004001
9841,2019-06-24 22:30:00,12.35,5.8,2004001
9842,2019-06-24 22:45:00,12.38,5.72,2004001
9843,2019-06-24 23:00:00,15.05,7.2,2004001
9844,2019-06-24 23:15:00,11.95,5.47,2004001
9845,2019-06-24 23:30:00,11.66,5.0,2004001
9846,2019-06-24 23:45:00,11.66,4.93,2004001
9847,2019-06-25 00:00:00,12.02,0.0,2004001
9848,2019-06-25 00:15:00,11.66,0.0,2004001
9849,2019-06-25 00:30:00,15.05,0.0,2004001
9850,2019-06-25 00:45:00,11.7,0.0,2004001
9851,2019-06-25 01:00:00,11.63,0.0,2004001
9852,2019-06-25 01:15:00,11.05,0.0,2004001
9853,2019-06-25 01:30:00,11.59,0.0,2004001
9854,2019-06-25 01:45:00,12.17,0.0,2004001
9855,2019-06-25 02:00:00,13.93,0.0,2004001
9856,2019-06-25 02:15:00,9.68,0.0,2004001
9857,2019-06-25 02:30:00,10.01,0.0,2004001
9858,2019-06-25 02:45:00,11.09,0.0,2004001
9859,2019-06-25 03:00:00,11.2,0.0,2004001
9860,2019-06-25 03:15:00,11.23,0.0,2004001
9861,2019-06-25 03:30:00,14.29,0.0,2004001
9862,2019-06-25 03:45:00,10.58,0.0,2004001
9863,2019-06-25 04:00:00,11.34,0.0,2004001
9864,2019-06-25 04:15:00,10.94,0.0,2004001
9865,2019-06-25 04:30:00,11.23,0.0,2004001
9866,2019-06-25 04:45:00,10.51,0.0,2004001
9867,2019-06-25 05:00:00,14.0,0.0,2004001
9868,2019-06-25 05:15:00,10.84,0.0,2004001
9869,2019-06-25 05:30:00,11.3,0.0,2004001
9870,2019-06-25 05:45:00,10.76,0.0,2004001
9871,2019-06-25 06:00:00,11.27,4.75,2004001
9872,2019-06-25 06:15:00,14.04,5.65,2004001
9873,2019-06-25 06:30:00,15.34,5.44,2004001
9874,2019-06-25 06:45:00,14.47,3.46,2004001
9875,2019-06-25 07:00:00,15.73,5.4,2004001
9876,2019-06-25 07:15:00,18.9,5.11,2004001
9877,2019-06-25 07:30:00,20.81,6.08,2004001
9878,2019-06-25 07:45:00,22.36,7.02,2004001
9879,2019-06-25 08:00:00,31.14,5.76,2004001
9880,2019-06-25 08:15:00,24.91,3.64,2004001
9881,2019-06-25 08:30:00,20.7,4.28,2004001
9882,2019-06-25 08:45:00,28.55,6.41,2004001
9883,2019-06-25 09:00:00,37.22,6.66,2004001
9884,2019-06-25 09:15:00,40.97,8.39,2004001
9885,2019-06-25 09:30:00,41.58,8.46,2004001
9886,2019-06-25 09:45:00,40.28,5.65,2004001
9887,2019-06-25 10:00:00,41.4,5.76,2004001
9888,2019-06-25 10:15:00,44.28,7.31,2004001
9889,2019-06-25 10:30:00,40.28,5.08,2004001
9890,2019-06-25 10:45:00,43.63,7.49,2004001
9891,2019-06-25 11:00:00,46.33,8.75,2004001
9892,2019-06-25 11:15:00,51.08,7.2,2004001
9893,2019-06-25 11:30:00,48.78,8.68,2004001
9894,2019-06-25 11:45:00,47.02,8.39,2004001
9895,2019-06-25 12:00:00,58.14,10.69,2004001
9896,2019-06-25 12:15:00,51.95,8.39,2004001
9897,2019-06-25 12:30:00,55.15,9.47,2004001
9898,2019-06-25 12:45:00,48.2,8.03,2004001
9899,2019-06-25 13:00:00,50.44,9.04,2004001
9900,2019-06-25 13:15:00,44.03,7.67,2004001
9901,2019-06-25 13:30:00,50.0,7.7,2004001
9902,2019-06-25 13:45:00,54.9,9.0,2004001
9903,2019-06-25 14:00:00,48.02,6.7,2004001
9904,2019-06-25 14:15:00,56.48,6.7,2004001
9905,2019-06-25 14:30:00,44.1,6.26,2004001
9906,2019-06-25 14:45:00,42.95,8.39,2004001
9907,2019-06-25 15:00:00,42.95,7.27,2004001
9908,2019-06-25 15:15:00,50.4,5.94,2004001
9909,2019-06-25 15:30:00,57.13,8.64,2004001
9910,2019-06-25 15:45:00,48.78,6.55,2004001
9911,2019-06-25 16:00:00,56.38,10.33,2004001
9912,2019-06-25 16:15:00,43.34,8.78,2004001
9913,2019-06-25 16:30:00,41.9,8.53,2004001
9914,2019-06-25 16:45:00,42.52,10.15,2004001
9915,2019-06-25 17:00:00,50.22,6.88,2004001
9916,2019-06-25 17:15:00,43.78,7.2,2004001
9917,2019-06-25 17:30:00,34.16,7.42,2004001
9918,2019-06-25 17:45:00,32.22,5.29,2004001
9919,2019-06-25 18:00:00,42.98,5.62,2004001
9920,2019-06-25 18:15:00,40.07,8.17,2004001
9921,2019-06-25 18:30:00,33.8,6.37,2004001
9922,2019-06-25 18:45:00,35.71,5.94,2004001
9923,2019-06-25 19:00:00,35.86,8.17,2004001
9924,2019-06-25 19:15:00,24.05,5.76,2004001
9925,2019-06-25 19:30:00,26.6,5.87,2004001
9926,2019-06-25 19:45:00,24.98,6.59,2004001
9927,2019-06-25 20:00:00,23.33,4.39,2004001
9928,2019-06-25 20:15:00,20.09,4.25,2004001
9929,2019-06-25 20:30:00,18.65,6.41,2004001
9930,2019-06-25 20:45:00,13.39,4.97,2004001
9931,2019-06-25 21:00:00,12.82,5.15,2004001
9932,2019-06-25 21:15:00,13.43,5.62,2004001
9933,2019-06-25 21:30:00,13.36,4.18,2004001
9934,2019-06-25 21:45:00,13.86,4.57,2004001
9935,2019-06-25 22:00:00,15.37,5.94,2004001
9936,2019-06-25 22:15:00,12.35,4.75,2004001
9937,2019-06-25 22:30:00,12.46,5.44,2004001
9938,2019-06-25 22:45:00,12.56,5.4,2004001
9939,2019-06-25 23:00:00,12.17,4.9,2004001
9940,2019-06-25 23:15:00,12.56,5.18,2004001
9941,2019-06-25 23:30:00,14.54,6.55,2004001
9942,2019-06-25 23:45:00,12.02,5.04,2004001
9943,2019-06-26 00:00:00,12.13,0.0,2004001
9944,2019-06-26 00:15:00,11.45,0.0,2004001
9945,2019-06-26 00:30:00,11.23,0.0,2004001
9946,2019-06-26 00:45:00,10.73,0.0,2004001
9947,2019-06-26 01:00:00,12.24,0.0,2004001
9948,2019-06-26 01:15:00,11.99,0.0,2004001
9949,2019-06-26 01:30:00,11.09,0.0,2004001
9950,2019-06-26 01:45:00,11.92,0.0,2004001
9951,2019-06-26 02:00:00,11.92,0.0,2004001
9952,2019-06-26 02:15:00,12.02,0.0,2004001
9953,2019-06-26 02:30:00,14.36,0.0,2004001
9954,2019-06-26 02:45:00,11.38,0.0,2004001
9955,2019-06-26 03:00:00,11.45,0.0,2004001
9956,2019-06-26 03:15:00,11.63,0.0,2004001
9957,2019-06-26 03:30:00,11.27,0.0,2004001
9958,2019-06-26 03:45:00,11.27,0.0,2004001
9959,2019-06-26 04:00:00,13.25,0.0,2004001
9960,2019-06-26 04:15:00,12.02,0.0,2004001
9961,2019-06-26 04:30:00,11.02,0.0,2004001
9962,2019-06-26 04:45:00,11.16,0.0,2004001
9963,2019-06-26 05:00:00,10.12,0.0,2004001
9964,2019-06-26 05:15:00,9.5,0.0,2004001
9965,2019-06-26 05:30:00,9.61,0.0,2004001
9966,2019-06-26 05:45:00,13.82,0.0,2004001
9967,2019-06-26 06:00:00,11.41,4.86,2004001
9968,2019-06-26 06:15:00,12.2,4.5,2004001
9969,2019-06-26 06:30:00,14.36,4.5,2004001
9970,2019-06-26 06:45:00,19.12,5.18,2004001
9971,2019-06-26 07:00:00,40.68,6.59,2004001
9972,2019-06-26 07:15:00,39.35,5.33,2004001
9973,2019-06-26 07:30:00,43.78,8.03,2004001
9974,2019-06-26 07:45:00,40.32,7.34,2004001
9975,2019-06-26 08:00:00,22.39,6.01,2004001
9976,2019-06-26 08:15:00,22.18,7.42,2004001
9977,2019-06-26 08:30:00,27.36,5.58,2004001
9978,2019-06-26 08:45:00,35.75,6.37,2004001
