370f572f-0c46-6630-0628-41d92c9a0ddc,2018-12-15 00:15:00,65.34,0,2003001
95aabe3d-5c91-3a08-8d37-7f65b366f84a,2018-12-15 00:30:00,57.78,0,2003001
56576828-ee88-5556-8c5a-61d9af75685a,2018-12-15 00:45:00,64.8,0,2003001
7ad65b92-fecd-4c8d-073c-acd5bb2770e2,2018-12-15 01:00:00,275.4,0,2003001
d6f35665-da61-4a26-2a73-d122eac498ba,2018-12-15 01:15:00,209.52,0,2003001
72a1bf8f-cad9-5045-fe36-0972ab7e62e7,2018-12-15 01:30:00,109.08,0,2003001
2d0fc09b-9490-e9c2-ac68-c14bc01c5727,2018-12-15 01:45:00,135.54,0,2003001
52cb7a45-b873-8d15-9e4e-7944a50f69bd,2018-12-15 02:00:00,82.08,0,2003001
6a5b6a3f-6f20-3f29-6404-77051ba533da,2018-12-15 02:15:00,52.92,0,2003001
51008aae-f363-0fdc-4128-887357fe419e,2018-12-15 02:30:00,55.62,0,2003001
bba2c286-c792-cdbc-de74-0666d2e55849,2018-12-15 02:45:00,68.58,0,2003001
bb71e335-f372-3452-27c9-1515c16a8624,2018-12-15 03:00:00,108.54,0,2003001
b274f11f-513d-7228-d6e9-c885f096c7a9,2018-12-15 03:15:00,69.12,0,2003001
bf2f8100-d051-eae4-fbc8-5243e0ec8330,2018-12-15 03:30:00,62.64,0,2003001
bdc60bf9-1302-06f7-f081-401933553b0d,2018-12-15 03:45:00,205.74,0,2003001
3cc415fd-38af-f06c-5689-05e3d8793198,2018-12-15 04:00:00,171.18,0,2003001
fb871224-03f1-3cff-a029-209cd922078c,2018-12-15 04:15:00,58.86,0,2003001
58e36bc9-8bd6-bb0a-6078-d70384455f7e,2018-12-15 04:30:00,58.32,0,2003001
22a58ef3-3f6e-513b-bb31-56e842630b86,2018-12-15 04:45:00,102.06,0,2003001
cb1b3c7c-bdcb-248c-55ae-d7127520bfb7,2018-12-15 05:00:00,78.3,0,2003001
f1245ad9-d0ae-880a-0b5b-5605c21d6cdc,2018-12-15 05:15:00,59.94,0,2003001
ceda4f24-46bb-e293-5787-1adeb3af7942,2018-12-15 05:30:00,96.12,0,2003001
316c2e11-b315-4296-5c4c-c6d7648ae9b3,2018-12-15 05:45:00,152.82,0,2003001
5c4afe98-4edd-8a32-7e5d-bb97d2edf860,2018-12-15 06:00:00,63.72,0,2003001
edaeb066-aa72-3909-b208-a041067afbeb,2018-12-15 06:15:00,192.78,0,2003001
00223808-b559-ce06-0a76-2f9ec4c02af7,2018-12-15 06:30:00,75.06,0,2003001
dac5d52a-c04f-f6f7-9e4f-4c0c95f6da96,2018-12-15 06:45:00,92.34,0,2003001
2908fa94-0f52-d823-8fe5-3c03c0a978fd,2018-12-15 07:00:00,149.04,0,2003001
8419797b-3bdd-5a76-a26d-a5568db80589,2018-12-15 07:15:00,87.48,0,2003001
ebdf370c-4292-9f92-9b63-08503ea7582c,2018-12-15 07:30:00,73.44,0,2003001
5d0f9286-911b-69ac-123f-345159032566,2018-12-15 07:45:00,83.7,0,2003001
7a655acf-f617-a5b0-50ba-433479d4fbca,2018-12-15 08:00:00,76.68,0,2003001
4ada166e-ad30-f446-5e1f-001aead6a288,2018-12-15 08:15:00,116.64,0,2003001
fcaeabf3-53e3-8206-8e61-ba29ff033811,2018-12-15 08:30:00,151.2,0,2003001
4babdc63-ef44-de63-0fc4-a4a58c3fb763,2018-12-15 08:45:00,198.72,0,2003001
f2a3b90b-d88b-535f-5379-7acb0ddf1d2c,2018-12-15 09:00:00,110.16,0,2003001
41339f50-dbf5-e437-6c7c-c8c8c21cb025,2018-12-15 09:15:00,189.54,0,2003001
de4d5860-8cbc-9203-b1a9-f7694aca1491,2018-12-15 09:30:00,81,0,2003001
